@relation GesturePredictions

@attribute labels {a,b,c,d,e,f,g,h,i,j,k,l}
@attribute zeroFingerFramesRatio numeric
@attribute oneFingerFramesRatio numeric
@attribute twoFingerFramesRatio numeric
@attribute threeFingerFramesRatio numeric
@attribute fourFingerFramesRatio numeric
@attribute fiveFingerFramesRatio numeric
@attribute rightFramesRatio numeric
@attribute leftFramesRatio numeric
@attribute upFramesRatio numeric
@attribute downFramesRatio numeric
@attribute forwardFramesRatio numeric
@attribute backwardFramesRatio numeric
@attribute avgGripStrength numeric
@attribute avgPinchStrength numeric
@attribute averageTipDistanceRatio numeric
@attribute avgPitch numeric
@attribute avgYaw numeric
@attribute avgRoll numeric
@attribute avgXPalmVelocity numeric
@attribute avgYPalmVelocity numeric
@attribute avgZPalmVelocity numeric
@attribute avgScaleFactor numeric
@attribute avgSphereRadius numeric

@data
e,802,9197,0,0,0,0,909,481,106,0,1604,6951,1455,9358,3814890,4333,1160,-4059,-85530,-87465,130232,9903,413501
e,424,9575,0,0,0,0,606,666,121,0,1818,3030,948,9947,4021118,4325,2157,-5166,-56973,-73146,310268,9901,411189
e,718,9281,0,0,0,0,718,607,55,0,552,3867,751,9906,4014685,3333,982,-3612,-288088,-109728,113983,9897,404348
e,397,9602,0,0,0,0,529,728,132,66,2649,2649,562,9931,4050062,4312,2261,-4078,67287,-144060,177416,9888,410138
e,544,9251,204,0,0,0,476,680,0,136,1360,0,516,9690,4134752,2775,1934,-3965,-114595,-3109,198804,9861,412829
e,594,9405,0,0,0,0,648,648,162,108,2162,4324,771,9776,3856967,4125,2182,-3016,40743,34955,292145,9920,417732
e,481,9518,0,0,0,0,534,267,53,53,1604,2673,574,8006,4255523,2886,1106,-3072,-44137,60938,194092,9917,416878
e,505,9494,0,0,0,0,674,449,0,0,1123,2808,540,7828,4266485,3686,1493,-4311,34238,10903,248994,9904,402241
e,875,9124,0,0,0,0,829,506,46,0,921,2304,1441,9797,3741072,3944,1414,-2346,89491,-136087,60635,9917,401819
e,470,9411,117,0,0,0,1000,647,58,0,1176,2352,671,8493,3836084,2897,197,-2102,-270973,-215120,-49427,9904,399537
e,1019,8980,0,0,0,0,636,1082,127,63,1910,2547,1205,9620,4022367,2820,765,-1424,246198,-193202,214112,9882,418149
e,1220,8779,0,0,0,0,755,523,0,116,5813,4069,1034,9969,3815389,4335,1070,-3928,143227,-212801,47526,9912,405208
e,1407,8592,0,0,0,0,1407,1037,148,74,2962,3703,1331,9961,3825407,3464,657,-4331,-505971,-81298,235773,9871,419994
e,1288,8711,0,0,0,0,613,184,0,0,1226,9815,2509,9464,3611848,6339,-6305,3300,-217598,-100773,293510,9892,387429
e,1000,9000,0,0,0,0,466,600,0,66,2666,5333,1571,9843,3815257,4677,1590,-4476,-140556,-91386,207189,9887,395798
e,1089,8910,0,0,0,0,1025,512,192,64,0,4487,1050,9541,4022902,3002,457,-3782,-156105,-28697,339165,9888,402409
e,750,9250,0,0,0,0,687,250,62,0,0,7500,793,9584,3877206,3537,1641,-3456,-277410,-219971,201502,9895,403588
e,600,9400,0,0,0,0,666,733,66,133,2666,1333,688,9954,4129177,1683,336,-3214,-74821,-294731,-25501,9896,429004
e,580,9419,0,0,0,0,129,258,0,64,3225,2580,1769,8745,3903824,5503,-6261,3242,-183573,-83901,135798,9891,399490
e,645,9354,0,0,0,0,516,1096,193,129,3225,7096,600,9643,4181653,3965,670,-3556,97971,-58652,237680,9892,413725
e,1117,8882,0,0,0,0,1173,502,55,0,1117,7262,1197,9904,3958543,4555,2304,-3524,142040,-54852,247647,9902,403414
e,348,9651,0,0,0,0,290,232,58,116,0,581,360,9773,4260918,2547,613,-2903,-121186,-141687,201271,9903,420622
e,523,9476,0,0,0,0,575,418,209,104,523,4712,300,9982,4088159,3907,1759,-3700,133638,-252145,349982,9911,432239
e,620,9379,0,0,0,0,758,551,275,68,3448,4137,620,9967,4047717,4727,1392,-4199,-232792,-174402,203409,9882,406884
e,534,9037,427,0,0,0,588,588,213,0,1604,4278,439,7388,4152432,4511,1919,-4518,162837,-115851,134379,9908,422136
e,765,8010,1224,0,0,0,153,612,51,0,2040,5102,707,8774,4798678,4514,-3650,4291,13475,-138149,104920,9903,432337
e,697,9302,0,0,0,0,558,372,0,0,0,6046,689,8467,4250035,2569,986,-1834,-108300,-49944,236520,9914,418644
e,1186,8813,0,0,0,0,903,395,56,0,564,9039,1429,8802,3900850,4655,1818,-4123,72931,-138606,180940,9922,411193
e,1103,8766,129,0,0,0,324,389,64,0,1948,10389,2219,6883,3585089,5427,-7270,4292,113559,-42354,287132,9884,379450
e,1287,8712,0,0,0,0,594,495,49,49,990,3960,983,9825,4000361,4227,670,-4263,-384809,-65502,54293,9919,409388
e,1397,8602,0,0,0,0,860,806,53,53,3763,6451,1872,9672,3587728,3836,1706,-5049,-691539,-96382,60647,9914,405826
e,542,9337,120,0,0,0,361,240,0,240,3012,2409,1751,6259,3645806,4953,-6858,2929,-108007,-47211,173731,9897,390541
e,1979,8020,0,0,0,0,913,659,0,0,2030,6598,1841,9394,3745578,3915,1305,-4093,-382323,-246133,163293,9909,407461
e,434,9565,0,0,0,0,807,310,124,0,621,3726,435,9964,4193118,3383,693,-3552,113396,31165,225270,9893,417177
e,1031,8809,158,0,0,0,873,873,158,0,1587,4761,1027,8628,3881093,4394,2006,-4738,189242,-336314,238425,9860,412290
e,765,9234,0,0,0,0,1311,437,0,0,0,7650,1098,8827,3741694,3845,970,-1912,-103225,-322637,155039,9902,409923
e,632,9367,0,0,0,0,886,886,126,0,2531,4430,616,9868,4100758,3482,1662,-5020,197916,-220540,291067,9895,412561
e,635,9364,0,0,0,0,404,809,115,57,0,1734,627,9749,4155084,2352,-1016,-2127,60059,-85787,135572,9919,419636
e,914,9085,0,0,0,0,670,487,0,0,3048,7926,1738,9884,3954421,4388,-7178,3493,13638,-155855,359593,9884,398858
e,516,9483,0,0,0,0,838,774,129,0,645,3870,669,8913,3906349,3163,428,-3092,46430,81756,231385,9895,407986
e,551,9448,0,0,0,0,827,758,137,68,2068,5517,775,9890,3808197,3345,1124,-3792,-284809,-146773,256534,9905,414667
e,1068,8931,0,0,0,0,2137,1068,76,76,763,13740,974,9386,3821889,4721,2962,-5450,-242040,-167433,435378,9863,400720
e,534,9465,0,0,0,0,1526,610,76,0,763,3816,533,9894,4073518,3495,52,-2528,-37347,-201605,124707,9867,419293
e,250,9750,0,0,0,0,562,1062,62,0,1875,1250,462,9083,4053939,2684,550,-3879,314803,-54578,443640,9922,414286
e,728,9271,0,0,0,0,529,463,0,0,5298,9933,1294,9468,4001922,4382,-7056,3863,-215871,-59121,261953,9883,389608
e,753,9041,205,0,0,0,753,410,136,0,3424,8219,1358,6866,3581788,3568,-8135,3196,57660,-48173,207372,9877,391259
e,448,9551,0,0,0,0,512,512,128,0,641,2564,645,9679,4039039,4348,70,-4008,17476,-30320,253433,9900,411045
e,585,9414,0,0,0,0,731,341,48,0,975,3414,1023,9827,3817900,4108,400,-2754,-236110,-103497,35539,9917,411638
e,1413,8586,0,0,0,0,837,418,0,0,523,11518,1858,8812,3633697,5219,2928,-2512,-114679,-179862,152878,9908,390584
e,862,9137,0,0,0,0,1091,804,114,57,1724,6896,2122,9676,3611794,4316,924,-3554,-393954,-126830,68999,9901,399806
f,94,9715,0,189,0,0,1516,1706,94,0,947,3791,214,8696,4312167,3763,-146,-2555,87743,-57909,-212897,10000,431680
f,1299,8700,0,0,0,0,1220,629,0,78,4724,1574,1794,9330,3673813,5526,1514,-4546,-127798,-118723,124056,9937,408857
f,294,9453,0,252,0,0,1260,756,42,126,2521,5882,1497,9276,3781228,4425,1609,-3269,-290791,-49111,223755,9977,414331
f,805,9194,0,0,0,0,1706,1516,0,47,2843,2843,1018,9723,3794123,4343,1453,-3612,42462,121168,-28643,9918,411023
f,1434,8565,0,0,0,0,1255,1659,0,44,3587,5829,1874,9070,3599460,5175,1201,-5375,-286164,-256812,95270,9928,405100
f,782,9217,0,0,0,0,1521,913,0,43,2608,2608,2393,9196,3815660,4114,1929,-4740,106702,30098,89937,9924,410561
f,367,9632,0,0,0,0,1176,955,0,0,2573,4779,1270,8923,3895749,4832,1744,-4393,-125783,-95575,6811,9948,416880
f,968,9031,0,0,0,0,1317,1317,0,0,3488,6201,1028,9216,4004705,4063,2382,-5774,-45490,-100544,302375,9932,411606
f,1363,8636,0,0,0,0,979,979,0,0,2097,4545,1541,9529,3847578,4954,1624,-5986,-362707,-247762,29203,9946,401533
f,1180,8819,0,0,0,0,774,996,36,0,1476,6273,1359,9897,3898701,4957,2775,-5841,-166192,-355271,18752,9936,402367
f,750,9250,0,0,0,0,1107,678,0,0,1071,4642,1693,9547,3876079,5130,2499,-5028,-161169,-362489,-102107,9937,403786
f,491,9508,0,0,0,0,942,614,0,0,409,2868,1725,9606,3870469,5601,2614,-5702,-18610,-71562,214885,9929,406984
f,0,10000,0,0,0,0,1410,1324,0,0,1709,11538,795,9118,3934786,6071,800,-7736,-152678,-359877,254064,9959,416353
f,1076,8923,0,0,0,0,986,1076,89,0,3587,3587,1174,8067,3911995,4641,1544,-6022,-12616,-68710,-204505,9948,421340
f,614,9221,163,0,0,0,860,737,40,0,409,4098,701,5948,4085907,4115,1613,-5845,-91587,-23656,57058,9930,430032
f,1244,8755,0,0,0,0,1111,844,44,44,4000,6222,1207,9861,4052228,4754,-4913,869,-14730,-264424,-22123,9956,391889
f,1120,8879,0,0,0,0,1244,1369,124,207,4979,8713,1066,9630,4075367,4433,-5740,1929,-131529,-48157,-121868,9963,396419
f,1409,8590,0,0,0,0,1181,1727,90,136,1363,9090,1311,7407,3806694,4784,355,-5714,-255038,-503494,244027,9964,414849
f,533,9422,44,0,0,0,1244,888,133,0,3111,4888,788,6154,3909009,4538,1456,-5057,-173629,-69126,-142216,9925,423947
f,990,9009,0,0,0,0,1485,1336,49,49,7425,7920,1287,8776,3987410,5197,-4956,2448,-188751,-327009,113346,9926,389686
f,382,9617,0,0,0,0,978,638,0,0,425,2978,766,7345,4028530,3860,1649,-4981,-177947,-43994,-185584,9943,427372
f,1012,8987,0,0,0,0,890,931,0,0,809,6477,951,7199,3951722,4408,1999,-5038,-124921,-432543,150075,9928,420729
f,666,9333,0,0,0,0,745,980,0,0,1176,1960,716,8626,4194486,3665,831,-6640,-253916,-127934,-102816,9950,423117
f,1460,8539,0,0,0,0,2078,2134,56,56,7865,10112,1698,9670,3764963,5325,-5070,1040,-349040,-230860,-145553,9949,394049
f,1052,8947,0,0,0,0,1096,1140,0,43,2631,5701,1070,9392,4001994,4475,824,-6981,-252747,-174418,-39111,9929,413446
f,1548,8451,0,0,0,0,1283,1637,0,44,4867,7522,1577,8377,3823322,4997,183,-6304,-532912,-364401,-94165,9942,414442
f,878,9121,0,0,0,0,878,1213,41,125,4602,1673,640,8696,4169071,3545,818,-6274,-254194,17137,-334364,9941,420943
f,1166,8833,0,0,0,0,958,1083,0,0,833,5416,1122,8748,3900026,3766,259,-5295,-401062,-409250,90962,9939,418509
f,609,9390,0,0,0,0,772,1178,121,40,1626,2032,563,7545,4248788,3280,816,-3417,-25719,-141503,-62045,9933,429148
f,168,9831,0,0,0,0,1092,1176,0,84,2521,5882,990,8013,4047345,3505,942,-4469,-300060,-224031,617,9942,420855
f,1348,8651,0,0,0,0,2247,1629,168,56,8426,6179,1202,8916,3846449,4200,2382,-6409,-298564,-305018,-229912,9924,411157
f,1265,8734,0,0,0,0,1061,1102,81,122,2448,4081,1243,7791,4074374,3332,1663,-6418,-262420,-419207,120128,9936,423142
f,1190,8809,0,0,0,0,1380,1666,47,95,3809,6190,1678,7732,3962005,3369,1126,-7452,-180239,-284853,226489,9926,418123
f,541,9458,0,0,0,0,1133,1724,49,98,4926,7389,850,8374,4213808,5206,-819,-6202,-344426,-295621,-131764,9952,415645
f,677,9322,0,0,0,0,1093,1145,52,52,2083,3125,743,8092,4120907,4665,548,-5865,-293117,-115643,-205399,9920,425372
f,224,9775,0,0,0,0,1067,1573,168,56,3370,5056,587,8814,4094436,3955,778,-6901,-237289,-266512,56017,9932,433023
f,42,9957,0,0,0,0,726,982,0,42,854,2136,977,7327,4161536,4055,340,-4651,-193961,-184663,64805,9940,435089
f,1168,8831,0,0,0,0,1214,1028,46,0,2803,6074,1227,6693,4183988,4571,-427,-3877,-123512,-177587,193810,9932,427785
f,1190,8809,0,0,0,0,1476,1333,95,47,1904,5238,1137,8328,4046973,3160,1158,-4485,73980,-368243,387955,9921,414908
f,368,9631,0,0,0,0,1152,1474,138,92,7834,5529,1605,8517,3804276,4258,-44,-5607,-182001,-27176,46305,9948,422752
f,806,9032,161,0,0,0,1505,1397,53,107,3225,2150,952,8261,3944246,3877,1239,-3825,-297,67107,-146345,9904,419162
f,1724,8160,114,0,0,0,1781,1781,114,57,5172,7471,1448,9087,3676254,4238,1313,-5587,-165162,-315923,218616,9891,415703
f,1111,8796,92,0,0,0,1481,1111,92,0,1388,6018,1188,8539,3900536,3972,1571,-5334,-215202,-88421,3131,9910,422092
f,936,9063,0,0,0,0,936,1063,42,0,2127,8510,1193,7304,3894414,4728,683,-5544,-231283,-127381,-32463,9933,420786
f,1394,8605,0,0,0,0,1153,1394,0,48,3846,1923,1438,8641,3813183,3701,2348,-5513,-312678,-92624,39733,9915,417216
f,1153,8846,0,0,0,0,1346,1057,0,0,3365,961,1441,7919,3882953,3644,1815,-5106,-227933,-60219,-163182,9963,417545
f,717,9282,0,0,0,0,769,1076,0,0,2564,5641,1719,8103,3658397,3839,2153,-4994,-255801,-151038,-55926,9914,406279
f,1008,8991,0,0,0,0,1140,1184,131,87,1754,5263,1156,8852,3851674,4143,1835,-5307,-239236,-337695,189254,9925,418498
f,1453,8546,0,0,0,0,1277,1365,0,88,4845,6167,1454,8700,3794411,4873,1249,-5083,-196208,-410666,135071,9975,410805
f,739,9260,0,0,0,0,1217,1565,0,0,3043,6521,675,8685,4019988,4501,972,-6735,-258577,-119808,148995,9935,428807
g,2948,2692,4358,0,0,0,1282,256,256,0,1282,8974,3798,4275,3060671,4527,1375,-6542,-285245,-344547,1000206,9817,420692
g,4179,5820,0,0,0,0,746,149,0,149,0,1492,9960,3344,3054177,3054,1760,-5910,-56596,-6632,1068091,9836,419489
g,4761,3492,1746,0,0,0,476,476,0,158,1587,1587,9897,5194,2876062,3294,2028,-5298,17356,-40688,802561,9809,407109
g,1621,8378,0,0,0,0,810,810,135,270,6756,5405,6229,3192,3265784,4011,-1176,-4933,-185567,-235673,-355092,9887,439168
g,2000,8000,0,0,0,0,923,615,461,0,3076,4615,10000,3442,2983091,3378,850,-5114,-161361,-123727,434802,9796,398489
g,5714,3174,1111,0,0,0,793,793,0,158,4761,6349,10000,6016,2585349,3588,1012,-4922,-234243,-107130,1031832,9772,400244
g,4230,4615,1153,0,0,0,897,384,128,256,1282,3846,10000,5191,2865319,2932,2049,-5106,-147693,53944,137311,9819,393008
g,3375,3500,3125,0,0,0,250,625,0,250,1250,0,6261,3250,3182656,3469,1083,-5318,-10555,-74905,1102744,9866,420837
g,2957,4366,1690,985,0,0,563,140,0,281,4225,1408,8645,3566,3076064,3629,2517,-4845,38297,-95879,1073489,9847,427954
g,5128,4358,512,0,0,0,1282,128,0,256,0,1282,10000,4223,2979427,2605,1987,-5327,93197,28790,1148957,9850,399554
g,4324,5675,0,0,0,0,540,270,135,0,0,2702,8687,4604,2784529,3931,3573,-6991,-146181,-262786,1142403,9818,410138
g,3676,5294,1029,0,0,0,0,735,294,0,0,2941,10000,3826,2922123,2986,2265,-5534,-180090,-214913,66692,9827,401489
g,5189,4810,0,0,0,0,886,759,126,379,3797,3797,8641,7361,2413570,2531,1726,-6193,-145290,-129508,947896,9859,434346
g,3283,6716,0,0,0,0,746,149,0,0,4477,2985,9942,4167,2119129,4173,3178,-3991,-18518,-118777,664985,9885,450903
g,3432,6567,0,0,0,0,1194,149,149,0,2985,5970,9903,4023,2137972,4943,3915,-4526,-157832,-287069,594168,9824,456690
g,3098,6901,0,0,0,0,985,422,140,140,1408,4225,10000,4805,2747449,3058,2440,-5671,-158907,159218,661303,9800,398084
g,4772,2954,2272,0,0,0,568,340,0,0,2272,2272,9851,5686,2796838,3318,3030,-5685,-10679,119346,1110664,9857,403982
g,3888,6111,0,0,0,0,277,277,0,138,2777,2777,10000,5813,2637771,3527,3516,-5179,111536,63709,1203192,9826,391027
g,3380,6619,0,0,0,0,281,140,0,0,2816,1408,9894,5238,2749525,3655,3081,-5793,16730,-257588,607927,9847,415136
g,1923,4743,3333,0,0,0,897,512,256,0,0,6410,8707,3049,3031601,3856,3343,-6192,152676,-115201,1229635,9825,416857
g,6290,3709,0,0,0,0,1612,161,0,645,4838,8064,9945,5747,1974840,4257,3319,-5338,-49642,-44067,1065857,9796,454596
g,3291,6708,0,0,0,0,886,126,0,632,1265,8860,9973,4912,2051717,3547,2092,-4897,-62724,52246,792730,9841,439617
g,4500,5500,0,0,0,0,2166,166,166,666,8333,11666,9869,5382,1961078,4220,2976,-4954,-463161,-135921,852662,9799,436492
g,0,357,2142,1964,357,5178,1964,714,0,357,5357,12500,540,2635,2789658,3084,2741,-5984,-119718,-76217,275148,9770,582570
g,2285,3428,3285,1000,0,0,1428,428,142,285,7142,2857,4518,3631,2406736,5514,650,-5390,-212293,-26670,531175,9799,503885
g,1898,2784,0,506,0,4810,1518,253,126,253,2531,5063,7768,3286,2571257,3607,1041,-5329,-81977,-116137,-146445,9840,537634
g,1641,8358,0,0,0,0,1044,746,0,298,4477,1492,9965,3371,2315472,5076,794,-4210,67044,1359,575192,9860,473508
g,1718,6250,1250,781,0,0,1250,625,625,0,4687,9375,6239,2416,2720529,4811,379,-5515,-47061,-119895,775206,9795,531826
g,2127,7872,0,0,0,0,531,425,106,212,5319,3191,9296,2965,2373644,5489,-260,-3387,-64890,65253,140168,9863,443520
g,2739,7260,0,0,0,0,958,410,136,273,4109,4109,8214,3472,2437906,5072,-996,-3758,96728,52154,980998,9784,470774
g,3225,5967,806,0,0,0,967,483,0,0,3225,4838,9888,3476,3028715,4147,1492,-3931,-170969,43653,1230691,9788,421025
g,3148,6296,555,0,0,0,1481,370,185,370,1851,7407,10000,3977,2962825,2866,2530,-5157,-183935,231373,526963,9750,409292
g,6041,3958,0,0,0,0,2083,0,0,833,10416,8333,7044,5360,1967930,4470,1533,-4054,-60896,-276072,475082,9753,467449
g,3728,6101,169,0,0,0,1016,0,0,508,3389,8474,8242,4392,2589249,4819,2803,-2964,-78403,7340,260436,9707,442171
g,1724,3333,2298,2643,0,0,1149,919,0,344,2298,1149,5637,2122,3334591,2978,-2325,-2382,97533,-175595,708674,9886,507269
g,1833,7833,333,0,0,0,1000,333,0,0,0,0,10000,3479,3088609,1361,-1525,-4064,207123,323616,1102814,9807,411460
g,1940,4477,3582,0,0,0,746,298,298,447,1492,2985,8179,4844,2992527,2538,-746,-4157,-65277,-3010,1050695,9802,404451
g,1486,3243,2432,2837,0,0,945,675,0,0,4054,0,2373,2228,3342492,4856,-2259,-3830,-50959,-177603,-133692,9845,508585
g,2209,2790,5000,0,0,0,581,581,116,232,3488,5813,5090,2623,3214082,3876,-2624,-2347,3524,-89166,10677,9829,456643
g,2058,3088,4852,0,0,0,735,882,147,147,1470,1470,4142,2775,3607363,2489,-3075,-2923,189557,36369,1161464,9775,443432
g,1833,5000,3166,0,0,0,666,833,166,166,6666,5000,6864,2875,3385347,2878,-2876,-2732,-45438,24841,1409034,9754,448079
g,2833,7166,0,0,0,0,666,1000,500,333,5000,5000,8767,3060,3291176,1895,-2019,-3151,35678,24037,540651,9786,421014
g,2881,2203,4915,0,0,0,677,1355,338,0,1694,3389,3463,2634,3775392,2106,-2115,-3561,68451,81087,959106,9799,461267
g,2318,4202,3478,0,0,0,289,579,144,0,0,2898,4871,3357,3268506,3107,-889,-4163,160283,69702,1705164,9815,428987
g,4565,869,4565,0,0,0,1956,0,217,217,0,8695,8908,4544,3150793,2481,310,-2436,-81891,229478,97357,9680,426160
g,2586,2758,4655,0,0,0,689,344,172,0,1724,3448,4623,2674,3426915,3355,-592,-3429,73375,52762,360109,9781,442748
g,3214,6785,0,0,0,0,1785,535,0,357,5357,5357,9826,4656,2469751,1936,-449,-3403,-91474,-289907,398454,9799,425854
g,2272,4090,3636,0,0,0,303,606,0,0,0,1515,9542,2849,3276086,2426,-782,-3369,28645,142049,110127,9803,423659
g,3272,3636,3090,0,0,0,1454,363,181,0,1818,7272,8163,4430,3053848,3047,129,-3779,30486,11596,1658788,9739,422099
g,1632,2040,6326,0,0,0,1224,612,204,0,0,4081,3171,2243,3671610,3544,526,-3114,-179279,234738,697908,9717,446716
h,10000,0,0,0,0,0,1351,1081,810,540,2702,10810,10000,10000,1300396,1941,-552,-2061,158108,-166919,2086627,9631,362727
h,1886,8113,0,0,0,0,2452,377,943,377,7547,24528,10000,5455,1570784,673,4117,-1704,385995,-165780,1809728,9783,358255
h,6904,3095,0,0,0,0,3571,1666,952,952,11904,21428,10000,8596,1350405,-1117,3265,-1301,671555,-353882,820630,9739,325896
h,8474,1525,0,0,0,0,2542,2033,338,677,6779,8474,10000,8844,1305874,256,51,-3409,290741,128574,1845896,9799,325816
h,7600,2400,0,0,0,0,1600,1600,800,400,12000,18000,10000,8712,1373227,-1895,59,-4454,-85406,66585,42285,9799,338220
h,8550,1449,0,0,0,0,1014,2463,289,289,2898,18840,10000,8954,1329027,446,-2613,-3529,-73054,-248313,1816676,9838,316623
h,9531,468,0,0,0,0,2812,1093,781,312,1562,23437,10000,6980,1433579,955,3347,-2281,267731,56619,183984,9819,325345
h,10000,0,0,0,0,0,3018,2641,1132,377,9433,32075,10000,6301,1501810,2154,5497,-780,475458,-217003,1595556,9785,345774
h,9859,140,0,0,0,0,1971,2957,422,281,7042,14084,8508,9588,1520899,1992,-56,-4043,110355,-541669,1995587,9838,389446
h,9310,689,0,0,0,0,1896,1896,1034,172,10344,18965,10000,8798,1354340,242,-887,-3083,156546,-353277,-247558,9813,331029
h,10000,0,0,0,0,0,2857,3492,634,317,11111,19047,10000,8613,1367865,-447,-1373,-2465,71234,-486400,2051710,9818,336664
h,9315,684,0,0,0,0,2328,1369,821,273,2739,13698,9905,8892,1408621,960,-417,-2158,356485,-264426,1038612,9867,333975
h,10000,0,0,0,0,0,2142,2678,178,357,14285,17857,10000,8506,1381208,5668,-850,-608,102121,-110845,775812,9818,342878
h,10000,0,0,0,0,0,1562,2812,625,781,15625,12500,8994,8237,1736141,4180,-1640,-5475,-56617,-196249,1039068,9852,347612
h,10000,0,0,0,0,0,1600,3000,400,400,4000,8000,10000,7126,1449493,3229,1026,-2571,-128024,189608,-754681,9804,327045
h,9622,377,0,0,0,0,1698,1698,566,943,15094,15094,10000,8242,1365240,2350,-903,-3450,374198,-354421,2184632,9790,337763
h,5000,5000,0,0,0,0,2258,1612,645,806,19354,20967,10000,5911,1489086,6774,1863,432,331729,-161885,217468,9839,361324
h,5102,4897,0,0,0,0,2040,816,612,612,14285,18367,10000,4494,1689125,6368,-8677,808,360206,-123701,1944881,9926,372230
h,10000,0,0,0,0,0,1509,2830,188,0,7547,22641,10000,8656,1366934,4049,-1578,-4248,40182,-412459,3127317,9787,336420
h,7066,2933,0,0,0,0,2000,1600,133,533,9333,9333,10000,6118,1544769,3518,1735,-1412,161969,2259,1752957,9858,345331
h,10000,0,0,0,0,0,2000,2888,888,444,15555,26666,10000,7396,1442424,3971,-6022,478,353661,-42420,610998,9736,347947
h,8888,1111,0,0,0,0,3703,2407,740,185,7407,18518,10000,7774,1383184,4211,4673,232,525644,-169768,1465729,9866,349798
h,10000,0,0,0,0,0,2564,1794,256,641,11538,20512,10000,8074,1367637,3374,780,-910,81582,-290411,1049826,9877,339828
h,10000,0,0,0,0,0,2777,2592,740,1666,18518,20370,10000,9224,1281836,-2148,-300,-4643,304424,-574804,401383,9809,330007
h,9375,625,0,0,0,0,1875,2968,468,312,15625,21875,8396,7273,2110814,4373,-941,-4510,451813,-385183,2592921,9871,362019
h,10000,0,0,0,0,0,987,2592,246,246,11111,13580,10000,6640,1507235,3557,-638,-1330,-137317,-37215,690136,9873,348836
h,7656,2343,0,0,0,0,1718,1875,312,625,12500,20312,10000,7764,1402106,3894,304,-1904,94575,-155282,835283,9841,335822
h,10000,0,0,0,0,0,937,3281,312,625,12500,12500,10000,7156,1446623,4039,-838,-3152,160870,-249642,887943,9834,326965
h,7800,2200,0,0,0,0,3400,1400,200,600,12000,22000,10000,5818,1535377,2204,1911,-1703,257850,-142923,936578,9821,351026
h,5125,4875,0,0,0,0,1750,1125,625,375,13750,13750,10000,6353,1568937,5386,-848,-1840,496787,-339224,1359792,9869,360274
h,5535,4464,0,0,0,0,3571,1250,178,178,14285,25000,10000,5446,1682238,3307,2002,-850,170065,-74819,596677,9865,384041
h,10000,0,0,0,0,0,1764,2058,882,1323,17647,25000,8653,7825,1792021,-1620,-1165,-4363,115914,-406243,936038,9863,349974
h,10000,0,0,0,0,0,2380,1269,476,952,15873,15873,10000,9269,1299308,6021,938,-850,138338,25222,223043,9846,336570
h,10000,0,0,0,0,0,704,2253,140,422,8450,12676,10000,8381,1344322,1717,-1484,-5517,231540,-139932,1510155,9837,328968
h,10000,0,0,0,0,0,2203,1355,338,1016,11864,15254,10000,8507,1339808,5360,1762,-214,34703,15090,-459217,9833,343549
h,10000,0,0,0,0,0,3333,1111,476,158,7936,23809,10000,8144,1360200,1246,4104,-4876,-112123,-146105,1665351,9821,338167
h,10000,0,0,0,0,0,2236,1842,394,789,5263,11842,10000,9521,1262938,1690,1620,-2183,-69897,-296771,243388,9837,329243
h,10000,0,0,0,0,0,2181,2727,727,909,10909,25454,10000,8187,1432587,5284,-839,-1833,-71860,-420391,2138930,9813,339693
h,10000,0,0,0,0,0,1304,2608,652,434,15217,8695,10000,7284,1453981,3406,-1177,-1433,-180151,120855,282700,9791,346100
h,10000,0,0,0,0,0,1967,2295,327,491,9836,14754,10000,6642,1431268,3362,-1382,-2661,-52791,-415654,1391522,9817,319967
h,10000,0,0,0,0,0,2380,1587,317,793,4761,4761,10000,9268,1311889,1228,-598,-1035,56405,-589788,278545,9811,337715
h,10000,0,0,0,0,0,2173,2608,217,652,10869,19565,10000,9351,1208564,3498,916,-611,100137,-197449,-393242,9808,333447
h,10000,0,0,0,0,0,3750,2083,416,833,10416,20833,10000,8784,1282670,-488,1796,1037,287341,-747964,1420626,9774,338409
h,10000,0,0,0,0,0,1410,2179,384,128,3846,11538,10000,7883,1409816,1879,-2221,-2212,26316,-294916,1916070,9839,319226
h,10000,0,0,0,0,0,1935,2741,806,483,8064,14516,7823,8167,2021166,-412,-2034,-3448,-103611,-73112,66154,9843,362585
h,5531,4468,0,0,0,0,3829,1489,851,1702,10638,25531,10000,8167,1382125,1366,1166,-1187,135394,-433020,1278300,9786,342795
h,6376,3623,0,0,0,0,2173,1014,579,289,4347,23188,10000,5080,1716696,5470,3403,-1030,171866,-93331,1784510,9906,393619
h,10000,0,0,0,0,0,2631,1842,263,1315,13157,31578,9950,8617,1386092,5852,-156,-3166,241848,-617367,1787242,9801,347423
h,10000,0,0,0,0,0,1636,1818,545,363,10909,20000,10000,7827,1422832,3850,-3328,-5119,26054,-419991,2684940,9809,350690
i,0,0,0,909,0,9090,0,7272,0,0,31818,0,0,0,3813548,2762,2180,-15342,-6066375,-669560,-998303,9559,1014527
i,0,0,0,0,4166,5833,0,7500,0,0,4166,41666,0,1124,3540566,613,-3474,-18965,-5633026,-67633,1251270,9571,1196103
i,0,0,0,6250,1250,2500,0,7000,0,250,10000,37500,0,1404,3879234,327,-4622,-19192,-6527230,29281,2030377,9756,917348
